movie_id,title,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,genres_list
2240,My Bodyguard ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
2241,Class ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
2242,"Grandview, U.S.A. ",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
2243,Broadcast News ,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,"['Comedy', 'Drama', 'Romance']"
2244,"Allnighter, The ",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"['Comedy', 'Romance']"
2245,Working Girl ,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Comedy', 'Drama']"
2246,Stars and Bars ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
2247,Married to the Mob ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
2248,Say Anything... ,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,"['Comedy', 'Drama', 'Romance']"
2249,My Blue Heaven ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
2250,Men Don't Leave ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
2251,"Cabinet of Dr. Ramirez, The ",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
2252,Hero ,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Comedy', 'Drama']"
2253,Toys ,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"['Action', 'Comedy', 'Fantasy']"
2254,Choices ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
2255,Young Doctors in Love ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
2256,Parasite ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"['Horror', 'Sci-Fi']"
2257,No Small Affair ,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"['Comedy', 'Romance']"
2258,Master Ninja I ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Action']
2259,Blame It on Rio ,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"['Comedy', 'Romance']"
2260,Wisdom ,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Action', 'Crime']"
2261,One Crazy Summer ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
2262,About Last Night... ,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,"['Comedy', 'Drama', 'Romance']"
2263,"Seventh Sign, The ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Thriller']
2264,We're No Angels ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
2265,Nothing But Trouble ,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Adventure', 'Comedy']"
2266,"Butcher's Wife, The ",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"['Comedy', 'Romance']"
2267,Mortal Thoughts ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"['Mystery', 'Thriller']"
2268,"Few Good Men, A ",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"['Crime', 'Drama']"
2269,Indecent Proposal ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
2270,"Century of Cinema, A ",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['Documentary']
2271,Permanent Midnight ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
2272,One True Thing ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
2273,Rush Hour ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['Action', 'Thriller']"
2274,Lilian's Story ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
2275,Six-String Samurai ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"['Action', 'Adventure', 'Sci-Fi']"
2276,"Soldier's Daughter Never Cries, A ",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
2277,Somewhere in the City ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
2278,Ronin ,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"['Action', 'Crime', 'Thriller']"
2279,Urban Legend ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"['Horror', 'Thriller']"
2280,Clay Pigeons ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,['Crime']
2281,Monument Ave. ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,['Crime']
2282,Pecker ,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Comedy', 'Drama']"
2283,"Sheltering Sky, The ",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
2284,Bandit Queen ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
2285,If.... ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
2286,"Fiendish Plot of Dr. Fu Manchu, The ",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
2287,Them! ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,"['Sci-Fi', 'Thriller', 'War']"
2288,"Thing, The ",1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,"['Action', 'Horror', 'Sci-Fi', 'Thriller']"
2289,"Player, The ",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Comedy', 'Drama']"
2290,Stardust Memories ,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Comedy', 'Drama']"
2291,Edward Scissorhands ,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"['Drama', 'Romance']"
2292,Overnight Delivery ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['Romance']
2293,Shadrach ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
2294,Antz ,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Animation', ""Children's""]"
2295,"Impostors, The ",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
2296,"Night at the Roxbury, A ",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
2297,What Dreams May Come ,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"['Drama', 'Romance']"
2298,Strangeland ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Thriller']
2299,"Battle of the Sexes, The ",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
2300,"Producers, The ",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,"['Comedy', 'Musical']"
2301,History of the World: Part I ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
2302,My Cousin Vinny ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
2303,Nashville ,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"['Drama', 'Musical']"
2304,Love Is the Devil ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
2305,Slam ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
2306,Holy Man ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
2307,One Tough Cop ,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Action', 'Drama']"
2308,Detroit 9000 ,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Action', 'Crime']"
2309,"Inheritors, The (Die Siebtelbauern) ",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
2310,"Mighty, The ",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
2311,2010 ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,"['Mystery', 'Sci-Fi']"
2312,Children of a Lesser God ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
2313,"Elephant Man, The ",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
2314,Beloved ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
2315,Bride of Chucky ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"['Horror', 'Thriller']"
2316,Practical Magic ,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"['Drama', 'Romance']"
2317,"Alarmist, The ",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
2318,Happiness ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
2319,Reach the Rock ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
2320,Apt Pupil ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"['Drama', 'Thriller']"
2321,Pleasantville ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
2322,Soldier ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller', 'War']"
2323,"Cruise, The ",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['Documentary']
2324,Life Is Beautiful (La Vita è bella) ,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Comedy', 'Drama']"
2325,Orgazmo ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
2326,Shattered Image ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"['Drama', 'Thriller']"
2327,Tales from the Darkside: The Movie ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['Horror']
2328,Vampires ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['Horror']
2329,American History X ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
2330,Hands on a Hard Body ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['Documentary']
2331,Living Out Loud ,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"['Comedy', 'Romance']"
2332,Belly ,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"['Crime', 'Drama']"
2333,Gods and Monsters ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
2334,"Siege, The ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['Action', 'Thriller']"
2335,"Waterboy, The ",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
2336,Elizabeth ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
2337,Velvet Goldmine ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
2338,I Still Know What You Did Last Summer ,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,"['Horror', 'Mystery', 'Thriller']"
2339,I'll Be Home For Christmas ,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"['Comedy', 'Romance']"
2340,Meet Joe Black ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['Romance']
2341,Dancing at Lughnasa ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
2342,Hard Core Logo ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
2343,"Naked Man, The ",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
2344,Runaway Train ,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"['Action', 'Adventure', 'Drama', 'Thriller']"
2345,Desert Bloom ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
2346,"Stepford Wives, The ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"['Sci-Fi', 'Thriller']"
2347,"Pope of Greenwich Village, The ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Action']
2348,Sid and Nancy ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
2349,Mona Lisa ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"['Comedy', 'Thriller']"
2350,Heart Condition ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
2351,Nights of Cabiria (Le Notti di Cabiria) ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
2352,"Big Chill, The ",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Comedy', 'Drama']"
2353,Enemy of the State ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['Action', 'Thriller']"
2354,"Rugrats Movie, The ",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Animation', ""Children's"", 'Comedy']"
2355,"Bug's Life, A ",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Animation', ""Children's"", 'Comedy']"
2356,Celebrity ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
2357,Central Station (Central do Brasil) ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
2358,Savior ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
2359,Waking Ned Devine ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
2360,"Celebration, The (Festen) ",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
2361,Pink Flamingos ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
2362,Glen or Glenda ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
2363,Godzilla (Gojira) ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"['Action', 'Sci-Fi']"
2364,Godzilla (Gojira) ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"['Action', 'Sci-Fi']"
2365,King Kong vs. Godzilla (Kingukongu tai Gojira) ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"['Action', 'Sci-Fi']"
2366,King Kong ,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"['Action', 'Adventure', 'Horror']"
2367,King Kong ,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"['Action', 'Adventure', 'Horror']"
2368,King Kong Lives ,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"['Action', 'Adventure', 'Horror']"
2369,Desperately Seeking Susan ,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"['Comedy', 'Romance']"
2370,"Emerald Forest, The ",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Action', 'Adventure', 'Drama']"
2371,Fletch ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
2372,Fletch Lives ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
2373,Red Sonja ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Action', 'Adventure']"
2374,Gung Ho ,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Comedy', 'Drama']"
2375,"Money Pit, The ",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
2376,"View to a Kill, A ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Action']
2377,Lifeforce ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"['Horror', 'Sci-Fi']"
2378,Police Academy ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
2379,Police Academy 2: Their First Assignment ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
2380,Police Academy 3: Back in Training ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
2381,Police Academy 4: Citizens on Patrol ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
2382,Police Academy 5: Assignment: Miami Beach ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
2383,Police Academy 6: City Under Siege ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
2384,Babe: Pig in the City ,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[""Children's"", 'Comedy']"
2385,Home Fries ,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"['Comedy', 'Romance']"
2386,Jerry Springer: Ringmaster ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
2387,Very Bad Things ,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Comedy', 'Crime']"
2388,Steam: The Turkish Bath (Hamam) ,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"['Drama', 'Romance']"
2389,Psycho ,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,"['Crime', 'Horror', 'Thriller']"
2390,Little Voice ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
2391,"Simple Plan, A ",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"['Crime', 'Thriller']"
2392,Jack Frost ,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Comedy', 'Drama']"
2393,Star Trek: Insurrection ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"['Action', 'Sci-Fi']"
2394,"Prince of Egypt, The ",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"['Animation', 'Musical']"
2395,Rushmore ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
2396,Shakespeare in Love ,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"['Comedy', 'Romance']"
2397,Mass Appeal ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
2398,Miracle on 34th Street ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
2399,Santa Claus: The Movie ,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"['Adventure', ""Children's"", 'Fantasy']"
2400,Prancer ,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"[""Children's"", 'Drama']"
2401,Pale Rider ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,['Western']
2402,Rambo: First Blood Part II ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"['Action', 'War']"
2403,First Blood ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Action']
2404,Rambo III ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"['Action', 'War']"
2405,"Jewel of the Nile, The ",1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"['Action', 'Adventure', 'Comedy', 'Romance']"
2406,Romancing the Stone ,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"['Action', 'Adventure', 'Comedy', 'Romance']"
2407,Cocoon ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"['Comedy', 'Sci-Fi']"
2408,Cocoon: The Return ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"['Comedy', 'Sci-Fi']"
2409,Rocky II ,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Action', 'Drama']"
2410,Rocky III ,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Action', 'Drama']"
2411,Rocky IV ,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Action', 'Drama']"
2412,Rocky V ,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Action', 'Drama']"
2413,Clue ,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"['Comedy', 'Mystery']"
2414,Young Sherlock Holmes ,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"['Action', 'Adventure', 'Mystery']"
2415,Violets Are Blue... ,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"['Drama', 'Romance']"
2416,Back to School ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
2417,Heartburn ,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Comedy', 'Drama']"
2418,Nothing in Common ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
2419,Extremities ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"['Drama', 'Thriller']"
2420,"Karate Kid, The ",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
2421,"Karate Kid, Part II, The ",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Action', 'Adventure', 'Drama']"
2422,"Karate Kid III, The ",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Action', 'Adventure', 'Drama']"
2423,Christmas Vacation ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
2424,You've Got Mail ,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"['Comedy', 'Romance']"
2425,"General, The ",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,['Crime']
2426,"Theory of Flight, The ",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,"['Comedy', 'Drama', 'Romance']"
2427,"Thin Red Line, The ",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"['Action', 'Drama', 'War']"
2428,"Faculty, The ",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"['Horror', 'Sci-Fi']"
2429,Mighty Joe Young ,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Adventure', ""Children's"", 'Drama']"
2430,Mighty Joe Young ,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Adventure', ""Children's"", 'Drama']"
2431,Patch Adams ,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Comedy', 'Drama']"
2432,Stepmom ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
2433,"Civil Action, A ",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
2434,Down in the Delta ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
2435,Hurlyburly ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
2436,Tea with Mussolini ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
2437,Wilde ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
2438,Outside Ozona ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"['Drama', 'Thriller']"
2439,Affliction ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
2440,Another Day in Paradise ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
2441,"Hi-Lo Country, The ",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"['Drama', 'Western']"
2442,Hilary and Jackie ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
2443,Playing by Heart ,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"['Drama', 'Romance']"
2444,24 7: Twenty Four Seven ,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Comedy', 'Drama']"
2445,At First Sight ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
2446,In Dreams ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['Thriller']
2447,Varsity Blues ,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"['Comedy', 'Drama']"
2448,Virus ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"['Horror', 'Sci-Fi']"
2449,"Garbage Pail Kids Movie, The ",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Adventure', ""Children's""]"
2450,Howard the Duck ,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"['Adventure', ""Children's"", 'Sci-Fi']"
2451,"Gate, The ",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['Horror']
2452,"Gate II: Trespassers, The ",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['Horror']
2453,"Boy Who Could Fly, The ",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"['Drama', 'Fantasy']"
2454,"Fly, The ",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"['Horror', 'Sci-Fi']"
2455,"Fly, The ",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"['Horror', 'Sci-Fi']"
2456,"Fly II, The ",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"['Horror', 'Sci-Fi']"
2457,Running Scared ,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Action', 'Comedy']"
2458,Armed and Dangerous ,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Comedy', 'Crime']"
2459,"Texas Chainsaw Massacre, The ",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['Horror']
2460,"Texas Chainsaw Massacre 2, The ",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['Horror']
2461,Leatherface: Texas Chainsaw Massacre III ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['Horror']
2462,"Return of the Texas Chainsaw Massacre, The ",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['Horror']
2463,Ruthless People ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['Comedy']
2464,Trick or Treat ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['Horror']
2465,Deadly Friend ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['Horror']
2466,Belizaire the Cajun ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Drama']
2467,"Name of the Rose, The ",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['Mystery']
